case_id,activity,timestamp,source_table,source_record_id,actor,object_refs
PF-PERMITAPPLICATION-002325,Completeness Rejected,2023-11-03T16:00:00Z,wf_external_task,WF-0000031589,USR-043,"[""PF-PERMITAPPLICATION-002325"",""PF-OBJECTION-000325"",""PF-REVIEW-000325""]"
PF-PERMITAPPLICATION-002325,Inspection Failed,2023-11-03T17:14:00Z,wf_message_delivery,WF-0000031591,USR-081,"[""PF-PERMITAPPLICATION-002325"",""PF-DOCUMENT-000325"",""PF-INSPECTION-000325""]"
PF-PERMITAPPLICATION-002436,Fee Invoice Issued,2023-11-03T18:06:00Z,wf_form_submission,WF-0000031594,USR-019,"[""PF-PERMITAPPLICATION-002436"",""PF-PAYMENT-000436"",""PF-APPEAL-000436""]"
PF-PERMITAPPLICATION-002442,Submission Withdrawn,2023-11-03T18:09:00Z,wf_activity_history,WF-0000031596,USR-118,"[""PF-PERMITAPPLICATION-002442"",""PF-REVIEW-000442"",""PF-VIOLATION-000442""]"
PF-PERMITAPPLICATION-002448,Parcel Linked,2023-11-03T18:12:00Z,wf_message_delivery,WF-0000031599,USR-090,"[""PF-PERMITAPPLICATION-002448"",""PF-PROPERTY-002448"",""PF-PERMIT-000448""]"
PF-PERMITAPPLICATION-002423,Zoning Review Started,2023-11-03T21:00:00Z,wf_activity_history,WF-0000031602,USR-059,"[""PF-PERMITAPPLICATION-002423"",""PF-APPEAL-000423"",""PF-AGENCY-000423""]"
PF-PERMITAPPLICATION-002427,Completeness Accepted,2023-11-03T21:02:00Z,wf_form_submission,WF-0000031603,USR-125,"[""PF-PERMITAPPLICATION-002427"",""PF-CONDITION-000427"",""PF-DOCUMENT-000427""]"
PF-PERMITAPPLICATION-002435,Fee Paid,2023-11-03T21:06:00Z,wf_external_task,WF-0000031605,USR-003,"[""PF-PERMITAPPLICATION-002435"",""PF-PERMIT-000435"",""PF-APPLICANT-002435""]"
PF-PERMITAPPLICATION-002337,Appeal Filed,2023-11-03T21:10:00Z,wf_form_submission,WF-0000031607,USR-037,"[""PF-PERMITAPPLICATION-002337"",""PF-CONTRACTOR-000337"",""PF-PARCEL-002337""]"
PF-PERMITAPPLICATION-002445,Application Submitted,2023-11-03T21:11:00Z,wf_external_task,WF-0000031610,USR-041,"[""PF-PERMITAPPLICATION-002445"",""PF-DOCUMENT-000445"",""PF-INSPECTION-000445""]"
PF-PERMITAPPLICATION-002447,Application Drafted,2023-11-03T21:12:00Z,wf_form_submission,WF-0000031611,USR-074,"[""PF-PERMITAPPLICATION-002447"",""PF-PLANREVISION-000447"",""PF-CONTRACTOR-000447""]"
PF-PERMITAPPLICATION-002347,Reinspection Requested,2023-11-03T21:15:00Z,wf_form_submission,WF-0000031614,USR-075,"[""PF-PERMITAPPLICATION-002347"",""PF-REVIEW-000347"",""PF-VIOLATION-000347""]"
PF-PERMITAPPLICATION-002353,Inspection Performed,2023-11-03T21:18:00Z,wf_activity_history,WF-0000031616,USR-047,"[""PF-PERMITAPPLICATION-002353"",""PF-PROPERTY-002353"",""PF-PERMIT-000353""]"
PF-PERMITAPPLICATION-002367,Permit Amended,2023-11-03T21:25:00Z,wf_form_submission,WF-0000031618,USR-024,"[""PF-PERMITAPPLICATION-002367"",""PF-INSPECTION-000367"",""PF-PROPERTY-002367""]"
PF-PERMITAPPLICATION-002391,Plan Revision Requested,2023-11-03T21:52:00Z,wf_task_history,WF-0000031620,USR-039,"[""PF-PERMITAPPLICATION-002391"",""PF-APPEAL-000391"",""PF-AGENCY-000391""]"
PF-PERMITAPPLICATION-002444,Submission Withdrawn,2023-11-04T00:11:00Z,wf_activity_history,WF-0000031625,USR-025,"[""PF-PERMITAPPLICATION-002444"",""PF-REVIEW-000444"",""PF-VIOLATION-000444""]"
PF-PERMITAPPLICATION-002446,Application Submitted,2023-11-04T00:12:00Z,wf_external_task,WF-0000031626,USR-058,"[""PF-PERMITAPPLICATION-002446"",""PF-DOCUMENT-000446"",""PF-INSPECTION-000446""]"
PF-PERMITAPPLICATION-002441,Fee Calculated,2023-11-04T03:10:00Z,wf_message_delivery,WF-0000031634,USR-103,"[""PF-PERMITAPPLICATION-002441"",""PF-FEEINVOICE-000441"",""PF-OBJECTION-000441""]"
PF-PERMITAPPLICATION-002451,Parcel Linked,2023-11-04T03:15:00Z,wf_message_delivery,WF-0000031639,USR-014,"[""PF-PERMITAPPLICATION-002451"",""PF-PROPERTY-002451"",""PF-PERMIT-000451""]"
PF-PERMITAPPLICATION-002455,Pre-Application Opened,2023-11-04T03:17:00Z,wf_activity_history,WF-0000031641,USR-080,"[""PF-PERMITAPPLICATION-002455"",""PF-APPLICANT-002455"",""PF-FEEINVOICE-000455""]"
PF-PERMITAPPLICATION-002453,Applicant Identity Verified,2023-11-04T03:31:00Z,wf_task_history,WF-0000031640,USR-047,"[""PF-PERMITAPPLICATION-002453"",""PF-PARCEL-002453"",""PF-PAYMENT-000453""]"
PF-PERMITAPPLICATION-002377,Structural Review Failed,2023-11-04T03:31:00Z,wf_external_task,WF-0000031642,USR-063,"[""PF-PERMITAPPLICATION-002377"",""PF-FEEINVOICE-000377"",""PF-OBJECTION-000377""]"
PF-PERMITAPPLICATION-002440,Fee Invoice Issued,2023-11-04T06:10:00Z,wf_form_submission,WF-0000031644,USR-087,"[""PF-PERMITAPPLICATION-002440"",""PF-PAYMENT-000440"",""PF-APPEAL-000440""]"
PF-PERMITAPPLICATION-002448,Application Submitted,2023-11-04T06:14:00Z,wf_external_task,WF-0000031647,USR-092,"[""PF-PERMITAPPLICATION-002448"",""PF-DOCUMENT-000448"",""PF-INSPECTION-000448""]"
PF-PERMITAPPLICATION-002450,Application Drafted,2023-11-04T06:15:00Z,wf_form_submission,WF-0000031648,USR-125,"[""PF-PERMITAPPLICATION-002450"",""PF-PLANREVISION-000450"",""PF-CONTRACTOR-000450""]"
PF-PERMITAPPLICATION-002452,Parcel Linked,2023-11-04T06:16:00Z,wf_message_delivery,WF-0000031649,USR-031,"[""PF-PERMITAPPLICATION-002452"",""PF-PROPERTY-002452"",""PF-PERMIT-000452""]"
PF-PERMITAPPLICATION-002454,Applicant Identity Verified,2023-11-04T06:32:00Z,wf_task_history,WF-0000031650,USR-064,"[""PF-PERMITAPPLICATION-002454"",""PF-PARCEL-002454"",""PF-PAYMENT-000454""]"
PF-PERMITAPPLICATION-002330,Completeness Rejected,2023-11-04T07:00:00Z,wf_external_task,WF-0000031656,USR-001,"[""PF-PERMITAPPLICATION-002330"",""PF-OBJECTION-000330"",""PF-REVIEW-000330""]"
PF-PERMITAPPLICATION-002330,Inspection Failed,2023-11-04T08:14:00Z,wf_message_delivery,WF-0000031658,USR-039,"[""PF-PERMITAPPLICATION-002330"",""PF-DOCUMENT-000330"",""PF-INSPECTION-000330""]"
PF-PERMITAPPLICATION-002419,Heritage Approved,2023-11-04T09:00:00Z,wf_external_task,WF-0000031660,USR-122,"[""PF-PERMITAPPLICATION-002419"",""PF-PLANREVISION-000419"",""PF-CONTRACTOR-000419""]"
PF-PERMITAPPLICATION-002439,Fee Paid,2023-11-04T09:10:00Z,wf_external_task,WF-0000031662,USR-071,"[""PF-PERMITAPPLICATION-002439"",""PF-PERMIT-000439"",""PF-APPLICANT-002439""]"
PF-PERMITAPPLICATION-002443,Fee Calculated,2023-11-04T09:12:00Z,wf_message_delivery,WF-0000031663,USR-010,"[""PF-PERMITAPPLICATION-002443"",""PF-FEEINVOICE-000443"",""PF-OBJECTION-000443""]"
PF-PERMITAPPLICATION-002449,Application Submitted,2023-11-04T09:15:00Z,wf_external_task,WF-0000031665,USR-109,"[""PF-PERMITAPPLICATION-002449"",""PF-DOCUMENT-000449"",""PF-INSPECTION-000449""]"
PF-PERMITAPPLICATION-002457,Pre-Application Opened,2023-11-04T09:19:00Z,wf_activity_history,WF-0000031669,USR-114,"[""PF-PERMITAPPLICATION-002457"",""PF-APPLICANT-002457"",""PF-FEEINVOICE-000457""]"
PF-PERMITAPPLICATION-002389,Fire Safety Review Started,2023-11-04T09:38:00Z,wf_external_task,WF-0000031670,USR-008,"[""PF-PERMITAPPLICATION-002389"",""PF-PROPERTY-002389"",""PF-PERMIT-000389""]"
PF-PERMITAPPLICATION-002415,Environmental Review Started,2023-11-04T10:06:00Z,wf_task_history,WF-0000031671,USR-056,"[""PF-PERMITAPPLICATION-002415"",""PF-REVIEW-000415"",""PF-VIOLATION-000415""]"
PF-PERMITAPPLICATION-002424,Zoning Denied,2023-11-04T12:03:00Z,wf_message_delivery,WF-0000031672,USR-078,"[""PF-PERMITAPPLICATION-002424"",""PF-PARCEL-002424"",""PF-PAYMENT-000424""]"
PF-PERMITAPPLICATION-002434,Additional Documents Submitted,2023-11-04T12:08:00Z,wf_message_delivery,WF-0000031673,USR-116,"[""PF-PERMITAPPLICATION-002434"",""PF-VIOLATION-000434"",""PF-PLANREVISION-000434""]"
PF-PERMITAPPLICATION-002442,Fee Invoice Issued,2023-11-04T12:12:00Z,wf_form_submission,WF-0000031675,USR-121,"[""PF-PERMITAPPLICATION-002442"",""PF-PAYMENT-000442"",""PF-APPEAL-000442""]"
PF-PERMITAPPLICATION-002456,Applicant Identity Verified,2023-11-04T12:34:00Z,wf_task_history,WF-0000031682,USR-098,"[""PF-PERMITAPPLICATION-002456"",""PF-PARCEL-002456"",""PF-PAYMENT-000456""]"
PF-PERMITAPPLICATION-002404,Objection Withdrawn,2023-11-04T12:46:00Z,wf_message_delivery,WF-0000031684,USR-002,"[""PF-PERMITAPPLICATION-002404"",""PF-INSPECTION-000404"",""PF-PROPERTY-002404""]"
PF-PERMITAPPLICATION-002445,Fee Calculated,2023-11-04T15:14:00Z,wf_message_delivery,WF-0000031688,USR-044,"[""PF-PERMITAPPLICATION-002445"",""PF-FEEINVOICE-000445"",""PF-OBJECTION-000445""]"
PF-PERMITAPPLICATION-002451,Application Submitted,2023-11-04T15:17:00Z,wf_external_task,WF-0000031690,USR-016,"[""PF-PERMITAPPLICATION-002451"",""PF-DOCUMENT-000451"",""PF-INSPECTION-000451""]"
PF-PERMITAPPLICATION-002459,Pre-Application Opened,2023-11-04T15:21:00Z,wf_activity_history,WF-0000031694,USR-021,"[""PF-PERMITAPPLICATION-002459"",""PF-APPLICANT-002459"",""PF-FEEINVOICE-000459""]"
PF-PERMITAPPLICATION-002437,Additional Information Requested,2023-11-04T15:25:00Z,wf_task_history,WF-0000031686,USR-039,"[""PF-PERMITAPPLICATION-002437"",""PF-INSPECTION-000437"",""PF-PROPERTY-002437""]"
PF-PERMITAPPLICATION-002444,Fee Invoice Issued,2023-11-04T18:14:00Z,wf_form_submission,WF-0000031697,USR-028,"[""PF-PERMITAPPLICATION-002444"",""PF-PAYMENT-000444"",""PF-APPEAL-000444""]"
PF-PERMITAPPLICATION-002450,Submission Withdrawn,2023-11-04T18:17:00Z,wf_activity_history,WF-0000031699,USR-127,"[""PF-PERMITAPPLICATION-002450"",""PF-REVIEW-000450"",""PF-VIOLATION-000450""]"
PF-PERMITAPPLICATION-002346,Completion Certificate Issued,2023-11-04T18:18:00Z,wf_message_delivery,WF-0000031700,USR-062,"[""PF-PERMITAPPLICATION-002346"",""PF-PERMIT-000346"",""PF-APPLICANT-002346""]"
PF-PERMITAPPLICATION-002452,Application Submitted,2023-11-04T18:18:00Z,wf_external_task,WF-0000031701,USR-033,"[""PF-PERMITAPPLICATION-002452"",""PF-DOCUMENT-000452"",""PF-INSPECTION-000452""]"
PF-PERMITAPPLICATION-002458,Applicant Identity Verified,2023-11-04T18:36:00Z,wf_task_history,WF-0000031704,USR-005,"[""PF-PERMITAPPLICATION-002458"",""PF-PARCEL-002458"",""PF-PAYMENT-000458""]"
PF-PERMITAPPLICATION-002453,Application Submitted,2023-11-04T21:19:00Z,wf_external_task,WF-0000031711,USR-050,"[""PF-PERMITAPPLICATION-002453"",""PF-DOCUMENT-000453"",""PF-INSPECTION-000453""]"
PF-PERMITAPPLICATION-002455,Application Drafted,2023-11-04T21:20:00Z,wf_form_submission,WF-0000031712,USR-083,"[""PF-PERMITAPPLICATION-002455"",""PF-PLANREVISION-000455"",""PF-CONTRACTOR-000455""]"
PF-PERMITAPPLICATION-002461,Pre-Application Opened,2023-11-04T21:23:00Z,wf_activity_history,WF-0000031715,USR-055,"[""PF-PERMITAPPLICATION-002461"",""PF-APPLICANT-002461"",""PF-FEEINVOICE-000461""]"
PF-PERMITAPPLICATION-002379,Permit Approved,2023-11-04T21:50:00Z,wf_task_history,WF-0000031717,USR-099,"[""PF-PERMITAPPLICATION-002379"",""PF-PERMIT-000379"",""PF-APPLICANT-002379""]"
PF-PERMITAPPLICATION-002335,Completeness Rejected,2023-11-04T22:00:00Z,wf_external_task,WF-0000031719,USR-086,"[""PF-PERMITAPPLICATION-002335"",""PF-OBJECTION-000335"",""PF-REVIEW-000335""]"
PF-PERMITAPPLICATION-002335,Inspection Failed,2023-11-04T23:14:00Z,wf_message_delivery,WF-0000031721,USR-124,"[""PF-PERMITAPPLICATION-002335"",""PF-DOCUMENT-000335"",""PF-INSPECTION-000335""]"
PF-PERMITAPPLICATION-002454,Application Submitted,2023-11-05T00:20:00Z,wf_external_task,WF-0000031727,USR-067,"[""PF-PERMITAPPLICATION-002454"",""PF-DOCUMENT-000454"",""PF-INSPECTION-000454""]"
PF-PERMITAPPLICATION-002456,Application Drafted,2023-11-05T00:21:00Z,wf_form_submission,WF-0000031728,USR-100,"[""PF-PERMITAPPLICATION-002456"",""PF-PLANREVISION-000456"",""PF-CONTRACTOR-000456""]"
PF-PERMITAPPLICATION-002460,Applicant Identity Verified,2023-11-05T00:38:00Z,wf_task_history,WF-0000031730,USR-039,"[""PF-PERMITAPPLICATION-002460"",""PF-PARCEL-002460"",""PF-PAYMENT-000460""]"
PF-PERMITAPPLICATION-002449,Fee Calculated,2023-11-05T03:18:00Z,wf_message_delivery,WF-0000031736,USR-112,"[""PF-PERMITAPPLICATION-002449"",""PF-FEEINVOICE-000449"",""PF-OBJECTION-000449""]"
PF-PERMITAPPLICATION-002457,Application Drafted,2023-11-05T03:22:00Z,wf_form_submission,WF-0000031739,USR-117,"[""PF-PERMITAPPLICATION-002457"",""PF-PLANREVISION-000457"",""PF-CONTRACTOR-000457""]"
PF-PERMITAPPLICATION-002463,Pre-Application Opened,2023-11-05T03:25:00Z,wf_activity_history,WF-0000031742,USR-089,"[""PF-PERMITAPPLICATION-002463"",""PF-APPLICANT-002463"",""PF-FEEINVOICE-000463""]"
PF-PERMITAPPLICATION-002373,Permit Revoked,2023-11-05T03:33:00Z,wf_activity_history,WF-0000031743,USR-001,"[""PF-PERMITAPPLICATION-002373"",""PF-CONDITION-000373"",""PF-DOCUMENT-000373""]"
PF-PERMITAPPLICATION-002403,Hearing Held,2023-11-05T03:48:00Z,wf_activity_history,WF-0000031744,USR-115,"[""PF-PERMITAPPLICATION-002403"",""PF-OBJECTION-000403"",""PF-REVIEW-000403""]"
PF-PERMITAPPLICATION-002420,Environmental Review Passed,2023-11-05T06:04:00Z,wf_message_delivery,WF-0000031746,USR-015,"[""PF-PERMITAPPLICATION-002420"",""PF-AGENCY-000420"",""PF-CONDITION-000420""]"
PF-PERMITAPPLICATION-002438,Completeness Accepted,2023-11-05T06:13:00Z,wf_form_submission,WF-0000031748,USR-058,"[""PF-PERMITAPPLICATION-002438"",""PF-CONDITION-000438"",""PF-DOCUMENT-000438""]"
PF-PERMITAPPLICATION-002422,Environmental Review Started,2023-11-05T06:20:00Z,wf_task_history,WF-0000031747,USR-048,"[""PF-PERMITAPPLICATION-002422"",""PF-REVIEW-000422"",""PF-VIOLATION-000422""]"
PF-PERMITAPPLICATION-002458,Application Drafted,2023-11-05T06:23:00Z,wf_form_submission,WF-0000031756,USR-007,"[""PF-PERMITAPPLICATION-002458"",""PF-PLANREVISION-000458"",""PF-CONTRACTOR-000458""]"
PF-PERMITAPPLICATION-002354,Violation Remediated,2023-11-05T06:24:00Z,wf_activity_history,WF-0000031757,USR-069,"[""PF-PERMITAPPLICATION-002354"",""PF-FEEINVOICE-000354"",""PF-OBJECTION-000354""]"
PF-PERMITAPPLICATION-002342,Appeal Dismissed,2023-11-05T06:33:00Z,wf_task_history,WF-0000031750,USR-125,"[""PF-PERMITAPPLICATION-002342"",""PF-CONDITION-000342"",""PF-DOCUMENT-000342""]"
PF-PERMITAPPLICATION-002462,Applicant Identity Verified,2023-11-05T06:40:00Z,wf_task_history,WF-0000031759,USR-073,"[""PF-PERMITAPPLICATION-002462"",""PF-PARCEL-002462"",""PF-PAYMENT-000462""]"
PF-PERMITAPPLICATION-002447,Fee Paid,2023-11-05T09:18:00Z,wf_external_task,WF-0000031767,USR-080,"[""PF-PERMITAPPLICATION-002447"",""PF-PERMIT-000447"",""PF-APPLICANT-002447""]"
PF-PERMITAPPLICATION-002451,Fee Calculated,2023-11-05T09:20:00Z,wf_message_delivery,WF-0000031768,USR-019,"[""PF-PERMITAPPLICATION-002451"",""PF-FEEINVOICE-000451"",""PF-OBJECTION-000451""]"
PF-PERMITAPPLICATION-002455,Submission Withdrawn,2023-11-05T09:22:00Z,wf_activity_history,WF-0000031769,USR-085,"[""PF-PERMITAPPLICATION-002455"",""PF-REVIEW-000455"",""PF-VIOLATION-000455""]"
PF-PERMITAPPLICATION-002459,Application Drafted,2023-11-05T09:24:00Z,wf_form_submission,WF-0000031771,USR-024,"[""PF-PERMITAPPLICATION-002459"",""PF-PLANREVISION-000459"",""PF-CONTRACTOR-000459""]"
PF-PERMITAPPLICATION-002433,Zoning Approved,2023-11-05T09:26:00Z,wf_task_history,WF-0000031764,USR-103,"[""PF-PERMITAPPLICATION-002433"",""PF-APPLICANT-002433"",""PF-FEEINVOICE-000433""]"
PF-PERMITAPPLICATION-002465,Pre-Application Opened,2023-11-05T09:27:00Z,wf_activity_history,WF-0000031774,USR-123,"[""PF-PERMITAPPLICATION-002465"",""PF-APPLICANT-002465"",""PF-FEEINVOICE-000465""]"
PF-PERMITAPPLICATION-002443,Additional Information Requested,2023-11-05T09:31:00Z,wf_task_history,WF-0000031766,USR-014,"[""PF-PERMITAPPLICATION-002443"",""PF-INSPECTION-000443"",""PF-PROPERTY-002443""]"
PF-PERMITAPPLICATION-002446,Completeness Review Started,2023-11-05T12:18:00Z,wf_activity_history,WF-0000031776,USR-064,"[""PF-PERMITAPPLICATION-002446"",""PF-CONTRACTOR-000446"",""PF-PARCEL-002446""]"
PF-PERMITAPPLICATION-002450,Fee Invoice Issued,2023-11-05T12:20:00Z,wf_form_submission,WF-0000031777,USR-003,"[""PF-PERMITAPPLICATION-002450"",""PF-PAYMENT-000450"",""PF-APPEAL-000450""]"
PF-PERMITAPPLICATION-002366,Inspection Performed,2023-11-05T12:31:00Z,wf_activity_history,WF-0000031785,USR-014,"[""PF-PERMITAPPLICATION-002366"",""PF-PROPERTY-002366"",""PF-PERMIT-000366""]"
PF-PERMITAPPLICATION-002454,Application Reopened,2023-11-05T12:37:00Z,wf_task_history,WF-0000031778,USR-069,"[""PF-PERMITAPPLICATION-002454"",""PF-AGENCY-000454"",""PF-CONDITION-000454""]"
PF-PERMITAPPLICATION-002464,Applicant Identity Verified,2023-11-05T12:42:00Z,wf_task_history,WF-0000031783,USR-107,"[""PF-PERMITAPPLICATION-002464"",""PF-PARCEL-002464"",""PF-PAYMENT-000464""]"
PF-PERMITAPPLICATION-002340,Reinspection Requested,2023-11-05T14:51:00Z,wf_form_submission,WF-0000031789,USR-083,"[""PF-PERMITAPPLICATION-002340"",""PF-REVIEW-000340"",""PF-VIOLATION-000340""]"
PF-PERMITAPPLICATION-002453,Fee Calculated,2023-11-05T15:22:00Z,wf_message_delivery,WF-0000031792,USR-053,"[""PF-PERMITAPPLICATION-002453"",""PF-FEEINVOICE-000453"",""PF-OBJECTION-000453""]"
PF-PERMITAPPLICATION-002457,Submission Withdrawn,2023-11-05T15:24:00Z,wf_activity_history,WF-0000031793,USR-119,"[""PF-PERMITAPPLICATION-002457"",""PF-REVIEW-000457"",""PF-VIOLATION-000457""]"
PF-PERMITAPPLICATION-002461,Application Drafted,2023-11-05T15:26:00Z,wf_form_submission,WF-0000031796,USR-058,"[""PF-PERMITAPPLICATION-002461"",""PF-PLANREVISION-000461"",""PF-CONTRACTOR-000461""]"
PF-PERMITAPPLICATION-002463,Parcel Linked,2023-11-05T15:27:00Z,wf_message_delivery,WF-0000031797,USR-091,"[""PF-PERMITAPPLICATION-002463"",""PF-PROPERTY-002463"",""PF-PERMIT-000463""]"
PF-PERMITAPPLICATION-002467,Pre-Application Opened,2023-11-05T15:29:00Z,wf_activity_history,WF-0000031799,USR-030,"[""PF-PERMITAPPLICATION-002467"",""PF-APPLICANT-002467"",""PF-FEEINVOICE-000467""]"
PF-PERMITAPPLICATION-002445,Additional Information Requested,2023-11-05T15:33:00Z,wf_task_history,WF-0000031790,USR-048,"[""PF-PERMITAPPLICATION-002445"",""PF-INSPECTION-000445"",""PF-PROPERTY-002445""]"
PF-PERMITAPPLICATION-002448,Completeness Review Started,2023-11-05T18:20:00Z,wf_activity_history,WF-0000031801,USR-098,"[""PF-PERMITAPPLICATION-002448"",""PF-CONTRACTOR-000448"",""PF-PARCEL-002448""]"
PF-PERMITAPPLICATION-002348,Appeal Allowed,2023-11-05T18:23:00Z,wf_activity_history,WF-0000031803,USR-099,"[""PF-PERMITAPPLICATION-002348"",""PF-VIOLATION-000348"",""PF-PLANREVISION-000348""]"
PF-PERMITAPPLICATION-002460,Application Submitted,2023-11-05T18:26:00Z,wf_external_task,WF-0000031806,USR-042,"[""PF-PERMITAPPLICATION-002460"",""PF-DOCUMENT-000460"",""PF-INSPECTION-000460""]"
PF-PERMITAPPLICATION-002468,Pre-Application Opened,2023-11-05T18:30:00Z,wf_activity_history,WF-0000031810,USR-047,"[""PF-PERMITAPPLICATION-002468"",""PF-APPLICANT-002468"",""PF-FEEINVOICE-000468""]"
PF-PERMITAPPLICATION-002364,Inspection Failed,2023-11-05T18:31:00Z,wf_message_delivery,WF-0000031811,USR-109,"[""PF-PERMITAPPLICATION-002364"",""PF-DOCUMENT-000364"",""PF-INSPECTION-000364""]"
PF-PERMITAPPLICATION-002456,Application Reopened,2023-11-05T18:39:00Z,wf_task_history,WF-0000031804,USR-103,"[""PF-PERMITAPPLICATION-002456"",""PF-AGENCY-000456"",""PF-CONDITION-000456""]"
PF-PERMITAPPLICATION-002466,Applicant Identity Verified,2023-11-05T18:44:00Z,wf_task_history,WF-0000031809,USR-014,"[""PF-PERMITAPPLICATION-002466"",""PF-PARCEL-002466"",""PF-PAYMENT-000466""]"
PF-PERMITAPPLICATION-002392,Structural Review Passed,2023-11-05T18:45:00Z,wf_form_submission,WF-0000031813,USR-063,"[""PF-PERMITAPPLICATION-002392"",""PF-AGENCY-000392"",""PF-CONDITION-000392""]"
PF-PERMITAPPLICATION-002345,Case Archived,2023-11-05T21:22:00Z,wf_message_delivery,WF-0000031815,USR-050,"[""PF-PERMITAPPLICATION-002345"",""PF-OBJECTION-000345"",""PF-REVIEW-000345""]"
PF-PERMITAPPLICATION-002459,Submission Withdrawn,2023-11-05T21:26:00Z,wf_activity_history,WF-0000031818,USR-026,"[""PF-PERMITAPPLICATION-002459"",""PF-REVIEW-000459"",""PF-VIOLATION-000459""]"
PF-PERMITAPPLICATION-002465,Parcel Linked,2023-11-05T21:29:00Z,wf_message_delivery,WF-0000031821,USR-125,"[""PF-PERMITAPPLICATION-002465"",""PF-PROPERTY-002465"",""PF-PERMIT-000465""]"
PF-PERMITAPPLICATION-002391,Structural Review Failed,2023-11-05T21:45:00Z,wf_external_task,WF-0000031824,USR-047,"[""PF-PERMITAPPLICATION-002391"",""PF-FEEINVOICE-000391"",""PF-OBJECTION-000391""]"
PF-PERMITAPPLICATION-002440,Zoning Review Started,2023-11-06T00:17:00Z,wf_activity_history,WF-0000031828,USR-094,"[""PF-PERMITAPPLICATION-002440"",""PF-APPEAL-000440"",""PF-AGENCY-000440""]"
PF-PERMITAPPLICATION-002462,Application Submitted,2023-11-06T00:28:00Z,wf_external_task,WF-0000031833,USR-076,"[""PF-PERMITAPPLICATION-002462"",""PF-DOCUMENT-000462"",""PF-INSPECTION-000462""]"
PF-PERMITAPPLICATION-002458,Application Reopened,2023-11-06T00:41:00Z,wf_task_history,WF-0000031831,USR-010,"[""PF-PERMITAPPLICATION-002458"",""PF-AGENCY-000458"",""PF-CONDITION-000458""]"
PF-PERMITAPPLICATION-002353,Appeal Hearing Held,2023-11-06T03:27:00Z,wf_external_task,WF-0000031843,USR-056,"[""PF-PERMITAPPLICATION-002353"",""PF-INSPECTION-000353"",""PF-PROPERTY-002353""]"
PF-PERMITAPPLICATION-002461,Submission Withdrawn,2023-11-06T03:28:00Z,wf_activity_history,WF-0000031844,USR-060,"[""PF-PERMITAPPLICATION-002461"",""PF-REVIEW-000461"",""PF-VIOLATION-000461""]"
PF-PERMITAPPLICATION-002471,Pre-Application Opened,2023-11-06T03:33:00Z,wf_activity_history,WF-0000031849,USR-098,"[""PF-PERMITAPPLICATION-002471"",""PF-APPLICANT-002471"",""PF-FEEINVOICE-000471""]"
PF-PERMITAPPLICATION-002469,Applicant Identity Verified,2023-11-06T03:47:00Z,wf_task_history,WF-0000031848,USR-065,"[""PF-PERMITAPPLICATION-002469"",""PF-PARCEL-002469"",""PF-PAYMENT-000469""]"
PF-PERMITAPPLICATION-002345,Application Reopened,2023-11-06T04:52:00Z,wf_task_history,WF-0000031851,USR-121,"[""PF-PERMITAPPLICATION-002345"",""PF-AGENCY-000345"",""PF-CONDITION-000345""]"
PF-PERMITAPPLICATION-002345,Reinspection Requested,2023-11-06T05:51:00Z,wf_form_submission,WF-0000031853,USR-041,"[""PF-PERMITAPPLICATION-002345"",""PF-REVIEW-000345"",""PF-VIOLATION-000345""]"
PF-PERMITAPPLICATION-002452,Completeness Review Started,2023-11-06T06:24:00Z,wf_activity_history,WF-0000031856,USR-039,"[""PF-PERMITAPPLICATION-002452"",""PF-CONTRACTOR-000452"",""PF-PARCEL-002452""]"
PF-PERMITAPPLICATION-002464,Application Submitted,2023-11-06T06:30:00Z,wf_external_task,WF-0000031860,USR-110,"[""PF-PERMITAPPLICATION-002464"",""PF-DOCUMENT-000464"",""PF-INSPECTION-000464""]"
PF-PERMITAPPLICATION-002460,Application Reopened,2023-11-06T06:43:00Z,wf_task_history,WF-0000031858,USR-044,"[""PF-PERMITAPPLICATION-002460"",""PF-AGENCY-000460"",""PF-CONDITION-000460""]"
PF-PERMITAPPLICATION-002470,Applicant Identity Verified,2023-11-06T06:48:00Z,wf_task_history,WF-0000031863,USR-082,"[""PF-PERMITAPPLICATION-002470"",""PF-PARCEL-002470"",""PF-PAYMENT-000470""]"
PF-PERMITAPPLICATION-002425,Public Notice Published,2023-11-06T09:11:00Z,wf_external_task,WF-0000031866,USR-102,"[""PF-PERMITAPPLICATION-002425"",""PF-PAYMENT-000425"",""PF-APPEAL-000425""]"
PF-PERMITAPPLICATION-002455,Fee Paid,2023-11-06T09:26:00Z,wf_external_task,WF-0000031868,USR-089,"[""PF-PERMITAPPLICATION-002455"",""PF-PERMIT-000455"",""PF-APPLICANT-002455""]"
PF-PERMITAPPLICATION-002463,Submission Withdrawn,2023-11-06T09:30:00Z,wf_activity_history,WF-0000031870,USR-094,"[""PF-PERMITAPPLICATION-002463"",""PF-REVIEW-000463"",""PF-VIOLATION-000463""]"
PF-PERMITAPPLICATION-002467,Application Drafted,2023-11-06T09:32:00Z,wf_form_submission,WF-0000031872,USR-033,"[""PF-PERMITAPPLICATION-002467"",""PF-PLANREVISION-000467"",""PF-CONTRACTOR-000467""]"
